language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=0.43 s (766.2 files/s 125847.7 lines/s)"
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/econnect/UpdateChargingSettingManager.swift,10,17,61
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/remote/AddAcReservationManager.swift,13,14,61
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/service/UpdateNoticeSettingsManager.swift,12,16,61
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/GetDrivingHistoryManager.swift,11,15,60
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/LicenseInfoDetail.swift,10,20,60
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Charge/ChargeTimerEdit/ChargeTimerEditViewTimeCell.swift,12,22,60
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/NotificationDetail/AlarmUserResponsePollingConnector.swift,8,7,60
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Utility/KeyChainHelper.swift,12,5,60
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/econnect/UpdateTimerStatusManager.swift,11,16,59
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/DeleteDrivingHistoryManager.swift,11,15,59
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/GetDrivingDataManager.swift,11,14,59
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/GetTripDataManager.swift,11,15,59
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/service/AgreeTermsConditionsManager.swift,12,13,59
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Charge/ChargeDetail/ChargingBatteryView.swift,10,13,59
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/GetGuestDriverMonitorStatusManager.swift,11,15,58
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/service/GetCarImageManager.swift,11,15,58
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/GetApplicationInformation/RemoteConfilmInfo/APPInfoRemoteConfirmDataEntity.swift,21,17,57
